lat,long,region
11.7206,122.0961,Undetermined Region
13.9,121.3,Undetermined Region
9.65,124.37,Undetermined Region
11.7042,122.3289,Undetermined Region
18.4589,122.1419,Undetermined Region
8.92,125.02,Undetermined Region
12.8731,124.0081,Undetermined Region
12.57,124.93,Undetermined Region
13.1439,121.44,Undetermined Region
15.8103,120.4756,Undetermined Region
14.68,120.2683,Undetermined Region
12.8478,123.9894,Undetermined Region
14.6514,121.08,Undetermined Region
12.013,124.8118,Undetermined Region
18.227,121.5556,Undetermined Region
8.5,125.74,Undetermined Region
13.4448,120.726,Undetermined Region
6.5986,125.3436,Undetermined Region
8.0381,126.4127,Undetermined Region
10.0795,124.3432,Undetermined Region
11.4728,123.0878,Undetermined Region
10.67,122.32,Undetermined Region
7.9758,124.0636,Undetermined Region
7.5857,122.8022,Undetermined Region
14.1286,120.9058,Undetermined Region
10.78,122.58,Undetermined Region
11.0447,122.0647,Undetermined Region
11.07,122.62,Undetermined Region
18.4441,121.4576,Undetermined Region
8.0527,123.6136,Undetermined Region
7.8474,123.0423,Undetermined Region
13.48,121.87,Undetermined Region
14.475,121.425,Undetermined Region
11.32,124.73,Undetermined Region
18.4108,121.5169,Undetermined Region
11.15,123.8,Undetermined Region
10.2229,123.5491,Undetermined Region
5.134,120.3461,Undetermined Region
17.5731,121.3653,Undetermined Region
5.97,121.2,Undetermined Region
4.898,119.8213,Undetermined Region
4.85,119.47,Undetermined Region
14.7631,121.635,Undetermined Region
15.9808,120.7003,Undetermined Region
6.9844,124.3564,Undetermined Region
16.0333,120.55,Undetermined Region
9.762,124.488,Undetermined Region
17.02,121.63,Undetermined Region
9.3356,125.9769,Undetermined Region
10.8331,122.0875,Undetermined Region
12.547,125.116,Undetermined Region
14.354,121.324,Undetermined Region
6.8647,124.4417,Undetermined Region
15.9844,120.815,Undetermined Region
13.5956,123.1781,Undetermined Region
8.82,125.69,Undetermined Region
8.5,124.3167,Undetermined Region
13.7908,122.9092,Undetermined Region
8.633,126.0932,Undetermined Region
11.3067,124.3714,Undetermined Region
14.5319,120.9942,Undetermined Region
11.38,122.63,Undetermined Region
10.5178,121.945,Undetermined Region
17.02,121.85,Undetermined Region
10.67,123.95,Undetermined Region
7.6003,124.9097,Undetermined Region
11.2944,124.6419,Undetermined Region
8.0328,123.3147,Undetermined Region
6.7669,124.85,Undetermined Region
6.8361,126.0889,Undetermined Region
7.82,124.32,Undetermined Region
5.0899,120.2729,Undetermined Region
16.5103,121.5222,Undetermined Region
6.7,124.93,Undetermined Region
10.5281,119.2542,Undetermined Region
18.2519,120.6107,Undetermined Region
11.5853,122.4981,Undetermined Region
10.15,124.15,Undetermined Region
11.05,122.78,Undetermined Region
18.2306,120.6489,Undetermined Region
16.3075,121.1019,Undetermined Region
5.53,120.75,Undetermined Region
15.98,121.63,Undetermined Region
9.88,123.88,Undetermined Region
7.82,123.37,Undetermined Region
15.6203,120.3775,Undetermined Region
10.28,124.8,Undetermined Region
7.6911,122.9853,Undetermined Region
7.92,124.2,Undetermined Region
17.9267,120.4754,Undetermined Region
14.0157,121.4011,Undetermined Region
14.297,121.459,Undetermined Region
15.3531,121.0017,Undetermined Region
9.9797,123.1999,Undetermined Region
17.2086,121.6106,Undetermined Region
10.72,122.27,Undetermined Region
12.408,125.054,Undetermined Region
8.5714,124.4751,Undetermined Region
18.2882,121.8331,Undetermined Region
8.1075,122.7575,Undetermined Region
7.9,123.85,Undetermined Region
13.98,124.13,Undetermined Region
7.879,124.333,Undetermined Region
7.6317,123.0322,Undetermined Region
16.9917,120.8644,Undetermined Region
8.3003,123.5083,Undetermined Region
14.72,121.95,Undetermined Region
18.6061,121.0822,Undetermined Region
15.8086,121.1433,Undetermined Region
16.35,120.42,Undetermined Region
11.4214,122.6662,Undetermined Region
11.4467,124.4278,Undetermined Region
10.9098,124.5376,Undetermined Region
11.23,122.93,Undetermined Region
14.5951,120.3918,Undetermined Region
15.9896,119.8805,Undetermined Region
7.5297,123.3661,Undetermined Region
17.685,120.4244,Undetermined Region
11.5217,122.6908,Undetermined Region
11.4297,122.9247,Undetermined Region
17.1811,121.4036,Undetermined Region
7.5853,122.1406,Undetermined Region
13.7394,122.4675,Undetermined Region
7.85,124.35,Undetermined Region
6.65,121.87,Undetermined Region
8.28,125.81,Undetermined Region
7.8269,124.1034,Undetermined Region
15.02,120.08,Undetermined Region
11.42,124.35,Undetermined Region
16.4889,121.5874,Undetermined Region
13.3167,123.2333,Undetermined Region
17.05,121.83,Undetermined Region
13.9592,121.1126,Undetermined Region
10.9785,122.7531,Undetermined Region
13.32,122.08,Undetermined Region
7.9,124.4,Undetermined Region
15.63,119.93,Undetermined Region
8.05,124.15,Undetermined Region
8.74,125.6,Undetermined Region
12.5756,120.9428,Undetermined Region
8,124.2,Undetermined Region
9.818,124.496,Undetermined Region
7.67,124.15,Undetermined Region
10.52,122.8,Undetermined Region
10.78,122.47,Undetermined Region
11.3039,122.6214,Undetermined Region
11.5553,122.3792,Undetermined Region
17.7517,121.7364,Undetermined Region
9.2,123.27,Undetermined Region
17.3719,120.4814,Undetermined Region
15.9,120.7,Undetermined Region
8.87,124.8,Undetermined Region
16.1161,119.8027,Undetermined Region
17.32,121.78,Undetermined Region
12.533,124.867,Undetermined Region
6.63,125.35,Undetermined Region
7.53,124.12,Undetermined Region
14.6,120.983,Undetermined Region
15.72,121.52,Undetermined Region
10.35,124.97,Undetermined Region
16.98,121.95,Undetermined Region
11.712,122.2922,Undetermined Region
10.08,124.12,Undetermined Region
12.5683,123.7336,Undetermined Region
18.3342,120.6183,Undetermined Region
14.5602,121.0615,Undetermined Region
9.657,125.6016,Undetermined Region
5.18,120.48,Undetermined Region
9.1,123.199,Undetermined Region
8.3281,124.9783,Undetermined Region
7.7478,123.1442,Undetermined Region
8.4042,124.2867,Undetermined Region
13.88,123.7,Undetermined Region
12.53,124.33,Undetermined Region
14.6622,121.0331,Undetermined Region
15.54,120.7619,Undetermined Region
9.55,123.4,Undetermined Region
8.08,124.08,Undetermined Region
10.4,125.2,Undetermined Region
14.936,120.623,Undetermined Region
5.7,120.82,Undetermined Region
17.6414,120.4108,Undetermined Region
9.7578,126.0528,Undetermined Region
6.8348,124.4581,Undetermined Region
14.5033,121.0031,Undetermined Region
9.18,123.58,Undetermined Region
8.3333,123.8333,Undetermined Region
10.85,123.9,Undetermined Region
8.4428,123.0219,Undetermined Region
12.4739,123.4982,Undetermined Region
11.4207,124.8434,Undetermined Region
11.2892,122.0342,Undetermined Region
9.865,124.523,Undetermined Region
9.83,124.33,Undetermined Region
9.27,125.56,Undetermined Region
15,121.08,Undetermined Region
8.2472,123.8424,Undetermined Region
17.8861,121.5691,Undetermined Region
9.42,122.63,Undetermined Region
10.28,125.13,Undetermined Region
9.6097,124.208,Undetermined Region
15.7975,120.6072,Undetermined Region
7.0178,124.4974,Undetermined Region
11.48,122.3,Undetermined Region
8.1144,123.8971,Undetermined Region
14.64,121.0461,Undetermined Region
15.13,120.15,Undetermined Region
7.793,124.192,Undetermined Region
9.5369,125.5231,Undetermined Region
11.3428,122.6714,Undetermined Region
8.4146,123.8228,Undetermined Region
17.0018,121.7863,Undetermined Region
16.9872,121.8272,Undetermined Region
14.1463,121.4729,Undetermined Region
14.4828,120.8958,Undetermined Region
15.38,121.4,Undetermined Region
7.4263,122.8084,Undetermined Region
12.388,124.331,Undetermined Region
10.6072,124.9636,Undetermined Region
14.2,121.43,Undetermined Region
7.6325,123.1914,Undetermined Region
8.1514,122.9244,Undetermined Region
17.8086,121.2889,Undetermined Region
7.4536,123.3133,Undetermined Region
11.57,124.93,Undetermined Region
12.1464,123.9219,Undetermined Region
13.75,122.13,Undetermined Region
10.82,122.6,Undetermined Region
8.0053,123.4869,Undetermined Region
14.1356,122.9244,Undetermined Region
7.8994,124.3481,Undetermined Region
10.986,122.5369,Undetermined Region
16.87,121.77,Undetermined Region
17.3119,121.605,Undetermined Region
7.0491,126.4471,Undetermined Region
14.5164,120.9889,Undetermined Region
13.865,121.0063,Undetermined Region
12.0378,124.6578,Undetermined Region
16.0339,120.1392,Undetermined Region
13.6619,123.1903,Undetermined Region
8.5361,124.8808,Undetermined Region
8.03,124.27,Undetermined Region
11.4939,122.6047,Undetermined Region
17.7431,120.4583,Undetermined Region
10.13,124.38,Undetermined Region
10.8,124.93,Undetermined Region
7.6578,123.4597,Undetermined Region
8.0667,124.2667,Undetermined Region
10.0797,124.9431,Undetermined Region
11.1429,122.0417,Undetermined Region
16.28,122.12,Undetermined Region
14.5777,121.0337,Undetermined Region
8.02,124.48,Undetermined Region
7.853,124.119,Undetermined Region
16.3583,120.8861,Undetermined Region
16.0697,119.94,Undetermined Region
7.98,126.03,Undetermined Region
13.9233,122.5961,Undetermined Region
10.0083,125.5889,Undetermined Region
8.58,124.45,Undetermined Region
6.7411,124.7827,Undetermined Region
17.4478,121.795,Undetermined Region
15.8208,119.9083,Undetermined Region
16.6517,121.2178,Undetermined Region
10.629,124.407,Undetermined Region
18.5611,121.2344,Undetermined Region
13.1235,123.8693,Undetermined Region
9.82,124.28,Undetermined Region
7.6119,125.0028,Undetermined Region
13.25,121.95,Undetermined Region
17.07,121.7,Undetermined Region
17.8667,120.4583,Undetermined Region
17.1222,120.4494,Undetermined Region
7.8,124.17,Undetermined Region
12.52,124.57,Undetermined Region
9.618,125.966,Undetermined Region
9.16,125.52,Undetermined Region
14.6603,121.03,Undetermined Region
15.6248,120.648,Undetermined Region
16.0422,120.7953,Undetermined Region
8.9917,124.8833,Undetermined Region
17.47,121.75,Undetermined Region
7.4655,123.4086,Undetermined Region
11.9,124.75,Undetermined Region
11.5383,122.4869,Undetermined Region
9.7243,123.3402,Undetermined Region
12.1335,119.9363,Undetermined Region
6.53,122.17,Undetermined Region
9.4644,123.2237,Undetermined Region
8.55,123.7667,Undetermined Region
13.8413,121.9752,Undetermined Region
7.12,124.38,Undetermined Region
16.22,121.6,Undetermined Region
10,124.32,Undetermined Region
15.7789,120.8111,Undetermined Region
18.2756,121.6756,Undetermined Region
12.5013,124.282,Undetermined Region
18.1578,120.6447,Undetermined Region
12.644,123.6648,Undetermined Region
18.5614,120.7878,Undetermined Region
14.6179,121.0558,Undetermined Region
13.6208,123.1656,Undetermined Region
15.0619,120.07,Undetermined Region
14.4,121.47,Undetermined Region
17.1356,121.735,Undetermined Region
18.0625,120.5203,Undetermined Region
14.37,121.48,Undetermined Region
12.1933,123.8583,Undetermined Region
9.3431,125.5156,Undetermined Region
18.0961,120.7725,Undetermined Region
17.7919,121.4769,Undetermined Region
13.6881,122.1708,Undetermined Region
10.1614,125.1303,Undetermined Region
18.4661,121.3425,Undetermined Region
7.884,124.172,Undetermined Region
14.328,121.48,Undetermined Region
6.6,122.2,Undetermined Region
5.8444,121.1439,Undetermined Region
8.03,123.78,Undetermined Region
7.9761,122.6639,Undetermined Region
14.28,120.72,Undetermined Region
14.8436,121.9697,Undetermined Region
9.3683,125.9494,Undetermined Region
17.4,121.77,Undetermined Region
11.6431,122.3072,Undetermined Region
14.5403,121.0961,Undetermined Region
9.6144,124.2946,Undetermined Region
7.97,124.35,Undetermined Region
9.8957,124.4415,Undetermined Region
8.1892,124.0238,Undetermined Region
9.92,124.1,Undetermined Region
10.88,122.6,Undetermined Region
8.1917,124.0847,Undetermined Region
8.8,124.78,Undetermined Region
10.42,122.85,Undetermined Region
12.32,122.6,Undetermined Region
11.57,124.58,Undetermined Region
12.5689,122.1314,Undetermined Region
17.09,120.9772,Undetermined Region
14.02,121.1,Undetermined Region
16.4894,121.2639,Undetermined Region
10.93,122.58,Undetermined Region
14.245,121.507,Undetermined Region
14.18,120.8,Undetermined Region
12.7522,124.1356,Undetermined Region
13.9283,120.951,Undetermined Region
14.18,120.75,Undetermined Region
7.9051,122.5279,Undetermined Region
9.83,124.03,Undetermined Region
14.73,120.9961,Undetermined Region
7.8088,122.1452,Undetermined Region
9.82,122.6,Undetermined Region
16.0465,119.8568,Undetermined Region
11.8836,124.0497,Undetermined Region
11.7775,122.2603,Undetermined Region
10.121,124.553,Undetermined Region
10.53,119.77,Undetermined Region
14.38,121.48,Undetermined Region
10.85,121.02,Undetermined Region
13.9226,121.8116,Undetermined Region
14.4974,121.0555,Undetermined Region
12.38,125.3,Undetermined Region
11.1961,122.0389,Undetermined Region
8.15,123.97,Undetermined Region
11.63,125.02,Undetermined Region
14.6629,120.969,Undetermined Region
12.37,122.68,Undetermined Region
10.15,125,Undetermined Region
8.5583,123.6417,Undetermined Region
11.8944,120.0186,Undetermined Region
9,125.26,Undetermined Region
16.4316,120.3446,Undetermined Region
10.78,122.3,Undetermined Region
15.6667,120.6417,Undetermined Region
13.87,124.3,Undetermined Region
8.7437,126.2214,Undetermined Region
9.783,126.156,Undetermined Region
13.785,122.0881,Undetermined Region
7.785,124.256,Undetermined Region
7.7239,124.3011,Undetermined Region
13.0408,124.1931,Undetermined Region
13.71,123.745,Undetermined Region
14.5277,121.0766,Undetermined Region
5.412,125.422,Undetermined Region
9.128,123.634,Undetermined Region
18.1647,120.7172,Undetermined Region
9.6227,123.9135,Undetermined Region
8.4333,124.3,Undetermined Region
9.02,125.52,Undetermined Region
14.5842,121.0729,Undetermined Region
9.75,123.85,Undetermined Region
11.42,123.12,Undetermined Region
11.15,125.67,Undetermined Region
11.1856,124.9161,Undetermined Region
16.52,121.75,Undetermined Region
7.88,124.07,Undetermined Region
10.4325,121.9253,Undetermined Region
9.42,123.23,Undetermined Region
9.5947,125.6975,Undetermined Region
12.2605,121.9926,Undetermined Region
13.6,124.3,Undetermined Region
8.9181,126.3017,Undetermined Region
7.735,123.3231,Undetermined Region
12,125.45,Undetermined Region
7.8205,123.2277,Undetermined Region
12.4858,123.7628,Undetermined Region
10.8356,124.9964,Undetermined Region
7.8509,123.1542,Undetermined Region
13.8664,120.9814,Undetermined Region
11.4719,124.575,Undetermined Region
14.05,124.17,Undetermined Region
11.4125,125.5458,Undetermined Region
10.5,124.75,Undetermined Region
18.3311,121.3725,Undetermined Region
14.6442,121.0636,Undetermined Region
9.46,125.58,Undetermined Region
14.43,121.42,Undetermined Region
8.18,124.17,Undetermined Region
16.2842,121.0917,Undetermined Region
9.97,124.02,Undetermined Region
14.6403,121.0744,Undetermined Region
16.9789,121.3272,Undetermined Region
10.0003,123.4095,Undetermined Region
12.8694,124.1419,Undetermined Region
14.7381,120.9978,Undetermined Region
16.7244,121.81,Undetermined Region
14.185,121.5109,Undetermined Region
10.4339,124.7278,Undetermined Region
5.7167,120.9,Undetermined Region
11.0633,125.0353,Undetermined Region
16.97,121.73,Undetermined Region
16.9119,121.0614,Undetermined Region
8.08,124.4,Undetermined Region
8.3411,124.2592,Undetermined Region
14.5587,121.0446,Undetermined Region
14.6,120.967,Undetermined Region
8.55,123.57,Undetermined Region
8.03,123.92,Undetermined Region
11.7,124.37,Undetermined Region
9.5288,123.3064,Undetermined Region
14.4817,121.0425,Undetermined Region
10.02,124.27,Undetermined Region
8.4822,123.45,Undetermined Region
9.869,125.97,Undetermined Region
16.6067,121.1828,Undetermined Region
11.0036,122.1294,Undetermined Region
7.93,124.38,Undetermined Region
9.92,124.28,Undetermined Region
7.65,123.2678,Undetermined Region
9.65,123.33,Undetermined Region
11.2942,124.83,Undetermined Region
8.2854,123.8436,Undetermined Region
17.5469,120.3831,Undetermined Region
18.2519,121.91,Undetermined Region
17.5,121.6,Undetermined Region
17.2947,120.4453,Undetermined Region
16.9917,120.7333,Undetermined Region
8.8008,126.2983,Undetermined Region
16.4764,120.6333,Undetermined Region
14.0219,123.2589,Undetermined Region
11.13,124.88,Undetermined Region
11.8438,121.8888,Undetermined Region
16.9961,120.8208,Undetermined Region
16.28,120.48,Undetermined Region
14.48,120.9011,Undetermined Region
17.9806,120.6544,Undetermined Region
16.5764,120.6053,Undetermined Region
14.6506,121.0014,Undetermined Region
13.7275,123.1142,Undetermined Region
16.66,121.3686,Undetermined Region
16.6272,120.7672,Undetermined Region
